date,region,state,cases,deaths
2020-07-31,Sudeste,ES,83292.0,2545
2020-07-31,Sudeste,MG,127106.0,2769
2020-07-31,Sudeste,RJ,165495.0,13477
2020-07-31,Sudeste,SP,542304.0,22997
2020-07-31,Sul,PR,76112.0,1920
2020-07-31,Sul,RS,66692.0,1876
2020-07-31,Sul,SC,84073.0,1102
2020-08-01,Centro-Oeste,DF,107922.0,1490
2020-08-01,Centro-Oeste,GO,69487.0,1686
2020-08-01,Centro-Oeste,MS,25739.0,389
2020-08-01,Centro-Oeste,MT,52790.0,1849
2020-08-01,Nordeste,AL,60992.0,1581
2020-08-01,Nordeste,BA,168926.0,3517
2020-08-01,Nordeste,CE,175928.0,7698
2020-08-01,Nordeste,MA,121581.0,3032
2020-08-01,Nordeste,PB,83461.0,1833
2020-08-01,Nordeste,PE,96746.0,6597
2020-08-01,Nordeste,PI,52458.0,1354
2020-08-01,Nordeste,RN,51557.0,1879
2020-08-01,Nordeste,SE,59724.0,1448
2020-08-01,Norte,AC,19930.0,535
2020-08-01,Norte,AM,101777.0,3278
2020-08-01,Norte,AP,36595.0,568
2020-08-01,Norte,PA,156053.0,5750
2020-08-01,Norte,RO,39504.0,881
2020-08-01,Norte,RR,32723.0,513
2020-08-01,Norte,TO,25346.0,390
2020-08-01,Sudeste,ES,83814.0,2566
2020-08-01,Sudeste,MG,129985.0,2861
2020-08-01,Sudeste,RJ,167213.0,13556
2020-08-01,Sudeste,SP,552318.0,23236
2020-08-01,Sul,PR,77930.0,1975
2020-08-01,Sul,RS,70456.0,1947
2020-08-01,Sul,SC,86922.0,1154
2020-08-02,Centro-Oeste,DF,110028.0,1523
2020-08-02,Centro-Oeste,GO,70115.0,1697
2020-08-02,Centro-Oeste,MS,26003.0,404
2020-08-02,Centro-Oeste,MT,53363.0,1886
2020-08-02,Nordeste,AL,62240.0,1594
2020-08-02,Nordeste,BA,170476.0,3572
2020-08-02,Nordeste,CE,176580.0,7709
2020-08-02,Nordeste,MA,121953.0,3050
2020-08-02,Nordeste,PB,84008.0,1850
2020-08-02,Nordeste,PE,97970.0,6634
2020-08-02,Nordeste,PI,52993.0,1369
2020-08-02,Nordeste,RN,51845.0,1883
2020-08-02,Nordeste,SE,60035.0,1465
2020-08-02,Norte,AC,19966.0,537
2020-08-02,Norte,AM,102124.0,3283
2020-08-02,Norte,AP,36639.0,571
2020-08-02,Norte,PA,156285.0,5773
2020-08-02,Norte,RO,39893.0,884
2020-08-02,Norte,RR,33151.0,513
2020-08-02,Norte,TO,26434.0,395
2020-08-02,Sudeste,ES,84238.0,2578
2020-08-02,Sudeste,MG,132801.0,2891
2020-08-02,Sudeste,RJ,167225.0,13572
2020-08-02,Sudeste,SP,558685.0,23317
2020-08-02,Sul,PR,79605.0,2005
2020-08-02,Sul,RS,71040.0,1974
2020-08-02,Sul,SC,87982.0,1175
2020-08-03,Centro-Oeste,DF,112044.0,1546
2020-08-03,Centro-Oeste,GO,70252.0,1716
2020-08-03,Centro-Oeste,MS,26645.0,421
2020-08-03,Centro-Oeste,MT,54711.0,1907
2020-08-03,Nordeste,AL,62778.0,1607
2020-08-03,Nordeste,BA,171391.0,3624
2020-08-03,Nordeste,CE,176961.0,7752
2020-08-03,Nordeste,MA,122482.0,3069
2020-08-03,Nordeste,PB,84211.0,1870
2020-08-03,Nordeste,PE,98401.0,6669
2020-08-03,Nordeste,PI,53224.0,1385
2020-08-03,Nordeste,RN,52030.0,1894
2020-08-03,Nordeste,SE,60479.0,1489
2020-08-03,Norte,AC,20339.0,539
2020-08-03,Norte,AM,102386.0,3288
2020-08-03,Norte,AP,36804.0,576
2020-08-03,Norte,PA,156505.0,5784
2020-08-03,Norte,RO,40016.0,888
2020-08-03,Norte,RR,33188.0,513
2020-08-03,Norte,TO,26998.0,402
2020-08-03,Sudeste,ES,85215.0,2601
2020-08-03,Sudeste,MG,133743.0,2894
2020-08-03,Sudeste,RJ,168064.0,13604
2020-08-03,Sudeste,SP,560218.0,23365
2020-08-03,Sul,PR,80865.0,2050
2020-08-03,Sul,RS,71479.0,2016
2020-08-03,Sul,SC,88889.0,1196
2020-08-04,Centro-Oeste,DF,113924.0,1572
2020-08-04,Centro-Oeste,GO,73231.0,1791
2020-08-04,Centro-Oeste,MS,27678.0,432
2020-08-04,Centro-Oeste,MT,56169.0,1921
2020-08-04,Nordeste,AL,63351.0,1621
2020-08-04,Nordeste,BA,175389.0,3678
2020-08-04,Nordeste,CE,179341.0,7806
2020-08-04,Nordeste,MA,123887.0,3085
2020-08-04,Nordeste,PB,85760.0,1901
2020-08-04,Nordeste,PE,98833.0,6717
2020-08-04,Nordeste,PI,54443.0,1401
2020-08-04,Nordeste,RN,52566.0,1926
2020-08-04,Nordeste,SE,61069.0,1509
2020-08-04,Norte,AC,20708.0,545
2020-08-04,Norte,AM,103269.0,3299
2020-08-04,Norte,AP,36999.0,581
2020-08-04,Norte,PA,158277.0,5799
2020-08-04,Norte,RO,41239.0,898
2020-08-04,Norte,RR,33194.0,528
2020-08-04,Norte,TO,27664.0,408
2020-08-04,Sudeste,ES,86209.0,2628
2020-08-04,Sudeste,MG,135728.0,2894
2020-08-04,Sudeste,RJ,168911.0,13715
2020-08-04,Sudeste,SP,575589.0,23702
2020-08-04,Sul,PR,82718.0,2128
2020-08-04,Sul,RS,73618.0,2099
2020-08-04,Sul,SC,92157.0,1235
2020-08-05,Centro-Oeste,DF,115966.0,1572
2020-08-05,Centro-Oeste,GO,76605.0,1830
2020-08-05,Centro-Oeste,MS,28315.0,442
2020-08-05,Centro-Oeste,MT,58506.0,1945
2020-08-05,Nordeste,AL,64194.0,1633
2020-08-05,Nordeste,BA,179737.0,3736
2020-08-05,Nordeste,CE,181443.0,7867
2020-08-05,Nordeste,MA,125459.0,3103
2020-08-05,Nordeste,PB,87071.0,1922
2020-08-05,Nordeste,PE,100321.0,6758
2020-08-05,Nordeste,PI,54443.0,1401
2020-08-05,Nordeste,RN,53490.0,1933
2020-08-05,Nordeste,SE,61986.0,1525
2020-08-05,Norte,AC,21033.0,547
2020-08-05,Norte,AM,104250.0,3317
2020-08-05,Norte,AP,37318.0,588
2020-08-05,Norte,PA,160695.0,5818
2020-08-05,Norte,RO,42020.0,918
2020-08-05,Norte,RR,34296.0,532
2020-08-05,Norte,TO,28312.0,415
2020-08-05,Sudeste,ES,87242.0,2646
2020-08-05,Sudeste,MG,139661.0,3195
2020-08-05,Sudeste,RJ,172679.0,13855
2020-08-05,Sudeste,SP,585265.0,24109
2020-08-05,Sul,PR,85317.0,2164
2020-08-05,Sul,RS,76563.0,2163
2020-08-05,Sul,SC,95410.0,1306
2020-08-06,Centro-Oeste,DF,118000.0,1651
2020-08-06,Centro-Oeste,GO,79897.0,1888
2020-08-06,Centro-Oeste,MS,29101.0,458
2020-08-06,Centro-Oeste,MT,59841.0,1974
2020-08-06,Nordeste,AL,65093.0,1643
2020-08-06,Nordeste,BA,183690.0,3789
2020-08-06,Nordeste,CE,183301.0,7893
2020-08-06,Nordeste,MA,127065.0,3120
2020-08-06,Nordeste,PB,87867.0,1945
2020-08-06,Nordeste,PE,101395.0,6828
2020-08-06,Nordeste,PI,57100.0,1436
2020-08-06,Nordeste,RN,54106.0,1954
2020-08-06,Nordeste,SE,62844.0,1537
2020-08-06,Norte,AC,21263.0,552
2020-08-06,Norte,AM,105054.0,3335
2020-08-06,Norte,AP,37735.0,594
2020-08-06,Norte,PA,162822.0,5835
2020-08-06,Norte,RO,42725.0,923
2020-08-06,Norte,RR,34929.0,538
2020-08-06,Norte,TO,29539.0,428
2020-08-06,Sudeste,ES,88543.0,2667
2020-08-06,Sudeste,MG,142828.0,3304
2020-08-06,Sudeste,RJ,174064.0,13941
2020-08-06,Sudeste,SP,598670.0,24448
2020-08-06,Sul,PR,87269.0,2224
2020-08-06,Sul,RS,78837.0,2231
2020-08-06,Sul,SC,98634.0,1357
2020-08-07,Centro-Oeste,DF,119903.0,1682
2020-08-07,Centro-Oeste,GO,82807.0,1946
2020-08-07,Centro-Oeste,MS,29988.0,481
2020-08-07,Centro-Oeste,MT,62785.0,2037
2020-08-07,Nordeste,AL,65916.0,1654
2020-08-07,Nordeste,BA,187892.0,3843
2020-08-07,Nordeste,CE,185409.0,7921
2020-08-07,Nordeste,MA,128846.0,3138
2020-08-07,Nordeste,PB,89117.0,1965
2020-08-07,Nordeste,PE,102872.0,6867
2020-08-07,Nordeste,PI,58390.0,1452
2020-08-07,Nordeste,RN,54717.0,1965
2020-08-07,Nordeste,SE,63728.0,1558
2020-08-07,Norte,AC,21376.0,556
2020-08-07,Norte,AM,105857.0,3345
2020-08-07,Norte,AP,37964.0,599
2020-08-07,Norte,PA,164759.0,5854
2020-08-07,Norte,RO,43390.0,934
2020-08-07,Norte,RR,35540.0,544
2020-08-07,Norte,TO,30358.0,437
2020-08-07,Sudeste,ES,89923.0,2698
2020-08-07,Sudeste,MG,147323.0,3381
2020-08-07,Sudeste,RJ,175696.0,14028
2020-08-07,Sudeste,SP,608379.0,24735
2020-08-07,Sul,PR,88899.0,2270
2020-08-07,Sul,RS,79026.0,2282
2020-08-07,Sul,SC,101582.0,1400
2020-08-08,Centro-Oeste,DF,121824.0,1712
2020-08-08,Centro-Oeste,GO,84531.0,2008
2020-08-08,Centro-Oeste,MS,30707.0,492
2020-08-08,Centro-Oeste,MT,62826.0,2061
2020-08-08,Nordeste,AL,66748.0,1665
2020-08-08,Nordeste,BA,191401.0,3899
2020-08-08,Nordeste,CE,188244.0,7951
2020-08-08,Nordeste,MA,129700.0,3154
2020-08-08,Nordeste,PB,89893.0,1983
2020-08-08,Nordeste,PE,104113.0,6920
2020-08-08,Nordeste,PI,59571.0,1469
2020-08-08,Nordeste,RN,55150.0,1970
2020-08-08,Nordeste,SE,64271.0,1577
2020-08-08,Norte,AC,21498.0,559
2020-08-08,Norte,AM,106428.0,3364
2020-08-08,Norte,AP,38139.0,601
2020-08-08,Norte,PA,167099.0,5871
2020-08-08,Norte,RO,43866.0,940
2020-08-08,Norte,RR,35933.0,547
2020-08-08,Norte,TO,31103.0,444
2020-08-08,Sudeste,ES,91146.0,2720
2020-08-08,Sudeste,MG,150723.0,3449
2020-08-08,Sudeste,RJ,178524.0,14070
2020-08-08,Sudeste,SP,621731.0,25016
2020-08-08,Sul,PR,88899.0,2270
2020-08-08,Sul,RS,83595.0,2346
2020-08-08,Sul,SC,104749.0,1419
2020-08-09,Centro-Oeste,DF,123057.0,1731
2020-08-09,Centro-Oeste,GO,85071.0,2020
2020-08-09,Centro-Oeste,MS,31344.0,509
2020-08-09,Centro-Oeste,MT,63416.0,2090
2020-08-09,Nordeste,AL,67613.0,1677
2020-08-09,Nordeste,BA,193029.0,3953
2020-08-09,Nordeste,CE,188542.0,7954
2020-08-09,Nordeste,MA,130136.0,3169
2020-08-09,Nordeste,PB,90082.0,2000
2020-08-09,Nordeste,PE,105134.0,6941
2020-08-09,Nordeste,PI,59982.0,1480
2020-08-09,Nordeste,RN,55290.0,1972
2020-08-09,Nordeste,SE,64693.0,1589
2020-08-09,Norte,AC,21587.0,561
2020-08-09,Norte,AM,106950.0,3359
2020-08-09,Norte,AP,38208.0,602
2020-08-09,Norte,PA,167642.0,5885
2020-08-09,Norte,RO,44010.0,943
2020-08-09,Norte,RR,36387.0,547
2020-08-09,Norte,TO,31663.0,451
2020-08-09,Sudeste,ES,91791.0,2735
2020-08-09,Sudeste,MG,153927.0,3537
2020-08-09,Sudeste,RJ,178850.0,14080
2020-08-09,Sudeste,SP,627126.0,25114
2020-08-09,Sul,PR,89966.0,2345
2020-08-09,Sul,RS,83991.0,2360
2020-08-09,Sul,SC,105935.0,1445
2020-08-10,Centro-Oeste,DF,126069.0,1762
2020-08-10,Centro-Oeste,GO,86451.0,2023
2020-08-10,Centro-Oeste,MS,31739.0,523
2020-08-10,Centro-Oeste,MT,65198.0,2122
2020-08-10,Nordeste,AL,68237.0,1688
2020-08-10,Nordeste,BA,194097.0,4011
2020-08-10,Nordeste,CE,188657.0,7979
2020-08-10,Nordeste,MA,130566.0,3187
2020-08-10,Nordeste,PB,90366.0,2023
2020-08-10,Nordeste,PE,105381.0,6970
2020-08-10,Nordeste,PI,60178.0,1503
2020-08-10,Nordeste,RN,55420.0,1977
2020-08-10,Nordeste,SE,64974.0,1614
2020-08-10,Norte,AC,21619.0,562
2020-08-10,Norte,AM,107197.0,3384
2020-08-10,Norte,AP,38399.0,603
2020-08-10,Norte,PA,168151.0,5893
2020-08-10,Norte,RO,44372.0,944
2020-08-10,Norte,RR,36449.0,547
2020-08-10,Norte,TO,32289.0,461
2020-08-10,Sudeste,ES,93069.0,2764
2020-08-10,Sudeste,MG,155075.0,3597
2020-08-10,Sudeste,RJ,180016.0,14108
2020-08-10,Sudeste,SP,628415.0,25151
2020-08-10,Sul,PR,94124.0,2398
2020-08-10,Sul,RS,84034.0,2417
2020-08-10,Sul,SC,106928.0,1541
2020-08-11,Centro-Oeste,DF,127484.0,1815
2020-08-11,Centro-Oeste,GO,90226.0,2099
2020-08-11,Centro-Oeste,MS,32562.0,544
2020-08-11,Centro-Oeste,MT,67061.0,2189
2020-08-11,Nordeste,AL,68935.0,1700
2020-08-11,Nordeste,BA,198767.0,4067
2020-08-11,Nordeste,CE,190550.0,8011
2020-08-11,Nordeste,MA,132060.0,3204
2020-08-11,Nordeste,PB,91819.0,2046
2020-08-11,Nordeste,PE,105982.0,7008
2020-08-11,Nordeste,PI,61144.0,1526
2020-08-11,Nordeste,RN,57921.0,2003
2020-08-11,Nordeste,SE,65455.0,1633
2020-08-11,Norte,AC,21757.0,565
2020-08-11,Norte,AM,108105.0,3405
2020-08-11,Norte,AP,38636.0,604
2020-08-11,Norte,PA,169613.0,5901
2020-08-11,Norte,RO,45468.0,966
2020-08-11,Norte,RR,37006.0,551
2020-08-11,Norte,TO,33047.0,474
2020-08-11,Sudeste,ES,94476.0,2783
2020-08-11,Sudeste,MG,156551.0,3613
2020-08-11,Sudeste,RJ,182563.0,14212
2020-08-11,Sudeste,SP,639562.0,25571
2020-08-11,Sul,PR,95943.0,2445
2020-08-11,Sul,RS,87415.0,2472
2020-08-11,Sul,SC,109522.0,1619
2020-08-12,Centro-Oeste,DF,129184.0,1870
2020-08-12,Centro-Oeste,GO,93274.0,2135
2020-08-12,Centro-Oeste,MS,33509.0,558
2020-08-12,Centro-Oeste,MT,68924.0,2221
2020-08-12,Nordeste,AL,69751.0,1711
2020-08-12,Nordeste,BA,203020.0,4135
2020-08-12,Nordeste,CE,192422.0,8052
2020-08-12,Nordeste,MA,133265.0,3215
2020-08-12,Nordeste,PB,92897.0,2071
2020-08-12,Nordeste,PE,107375.0,7049
2020-08-12,Nordeste,PI,62465.0,1548
2020-08-12,Nordeste,RN,56572.0,2019
2020-08-12,Nordeste,SE,65865.0,1653
2020-08-12,Norte,AC,21993.0,569
2020-08-12,Norte,AM,108920.0,3417
2020-08-12,Norte,AP,38801.0,606
2020-08-12,Norte,PA,171878.0,5909
2020-08-12,Norte,RO,46061.0,981
2020-08-12,Norte,RR,37579.0,555
2020-08-12,Norte,TO,33766.0,482
2020-08-12,Sudeste,ES,95753.0,2805
2020-08-12,Sudeste,MG,160485.0,3783
2020-08-12,Sudeste,RJ,185610.0,14295
2020-08-12,Sudeste,SP,655181.0,25869
2020-08-12,Sul,PR,97785.0,2516
2020-08-12,Sul,RS,90049.0,2540
2020-08-12,Sul,SC,112401.0,1637
2020-08-13,Centro-Oeste,DF,131170.0,1905
2020-08-13,Centro-Oeste,GO,96749.0,2213
2020-08-13,Centro-Oeste,MS,34559.0,570
2020-08-13,Centro-Oeste,MT,70658.0,2245
2020-08-13,Nordeste,AL,70629.0,1721
2020-08-13,Nordeste,BA,206955.0,4202
2020-08-13,Nordeste,CE,194081.0,8088
2020-08-13,Nordeste,MA,134193.0,3228
2020-08-13,Nordeste,PB,93794.0,2092
2020-08-13,Nordeste,PE,108842.0,7084
2020-08-13,Nordeste,PI,63662.0,1566
2020-08-13,Nordeste,RN,57072.0,2036
2020-08-13,Nordeste,SE,66810.0,1670
2020-08-13,Norte,AC,22242.0,574
2020-08-13,Norte,AM,109802.0,3435
2020-08-13,Norte,AP,39015.0,609
2020-08-13,Norte,PA,173625.0,5917
2020-08-13,Norte,RO,46676.0,993
2020-08-13,Norte,RR,38270.0,561
2020-08-13,Norte,TO,34409.0,493
2020-08-13,Sudeste,ES,96949.0,2823
2020-08-13,Sudeste,MG,164915.0,3846
2020-08-13,Sudeste,RJ,188085.0,14412
2020-08-13,Sudeste,SP,674455.0,26324
2020-08-13,Sul,PR,99667.0,2576
2020-08-13,Sul,RS,92560.0,2584
2020-08-13,Sul,SC,115032.0,1696
2020-08-14,Centro-Oeste,DF,133166.0,1935
2020-08-14,Centro-Oeste,GO,99234.0,2286
2020-08-14,Centro-Oeste,MS,35434.0,591
2020-08-14,Centro-Oeste,MT,72269.0,2285
2020-08-14,Nordeste,AL,71232.0,1732
2020-08-14,Nordeste,BA,210993.0,4271
2020-08-14,Nordeste,CE,196144.0,8123
2020-08-14,Nordeste,MA,135324.0,3240
2020-08-14,Nordeste,PB,94660.0,2113
2020-08-14,Nordeste,PE,110409.0,7111
2020-08-14,Nordeste,PI,64595.0,1581
2020-08-14,Nordeste,RN,57467.0,2041
2020-08-14,Nordeste,SE,67225.0,1684
2020-08-14,Norte,AC,22435.0,576
2020-08-14,Norte,AM,110777.0,3455
2020-08-14,Norte,AP,39244.0,612
2020-08-14,Norte,PA,175608.0,5924
2020-08-14,Norte,RO,47288.0,1001
2020-08-14,Norte,RR,38897.0,565
2020-08-14,Norte,TO,35403.0,500
2020-08-14,Sudeste,ES,98106.0,2849
2020-08-14,Sudeste,MG,168428.0,3943
2020-08-14,Sudeste,RJ,189891.0,14507
2020-08-14,Sudeste,SP,686122.0,26613
2020-08-14,Sul,PR,101844.0,2612
2020-08-14,Sul,RS,95142.0,2631
2020-08-14,Sul,SC,118183.0,1742
2020-08-15,Centro-Oeste,DF,135014.0,1958
2020-08-15,Centro-Oeste,GO,100938.0,2286
2020-08-15,Centro-Oeste,MS,36542.0,598
2020-08-15,Centro-Oeste,MT,72761.0,2319
2020-08-15,Nordeste,AL,72076.0,1742
2020-08-15,Nordeste,BA,214379.0,4338
2020-08-15,Nordeste,CE,197381.0,8129
2020-08-15,Nordeste,MA,136280.0,3253
2020-08-15,Nordeste,PB,95588.0,2138
2020-08-15,Nordeste,PE,111773.0,7156
2020-08-15,Nordeste,PI,65638.0,1594
2020-08-15,Nordeste,RN,57660.0,2062
2020-08-15,Nordeste,SE,67701.0,1696
2020-08-15,Norte,AC,22516.0,576
2020-08-15,Norte,AM,111241.0,3463
2020-08-15,Norte,AP,39431.0,613
2020-08-15,Norte,PA,177010.0,5932
2020-08-15,Norte,RO,47652.0,1012
2020-08-15,Norte,RR,39397.0,568
2020-08-15,Norte,TO,36478.0,506
2020-08-15,Sudeste,ES,98765.0,2864
2020-08-15,Sudeste,MG,171514.0,4044
2020-08-15,Sudeste,RJ,190614.0,14526
2020-08-15,Sudeste,SP,697530.0,26780
2020-08-15,Sul,PR,103771.0,2665
2020-08-15,Sul,RS,97445.0,2647
2020-08-15,Sul,SC,120001.0,1767
2020-08-16,Centro-Oeste,DF,136467.0,1976
2020-08-16,Centro-Oeste,GO,101592.0,2322
2020-08-16,Centro-Oeste,MS,36836.0,626
2020-08-16,Centro-Oeste,MT,73269.0,2340
2020-08-16,Nordeste,AL,72734.0,1753
2020-08-16,Nordeste,BA,216030.0,4406
2020-08-16,Nordeste,CE,197619.0,8133
2020-08-16,Nordeste,MA,136853.0,3264
2020-08-16,Nordeste,PB,96033.0,2162
2020-08-16,Nordeste,PE,112958.0,7188
2020-08-16,Nordeste,PI,66078.0,1608
2020-08-16,Nordeste,RN,57720.0,2067
2020-08-16,Nordeste,SE,67997.0,1705
2020-08-16,Norte,AC,22548.0,576
2020-08-16,Norte,AM,111912.0,3483
2020-08-16,Norte,AP,39518.0,613
2020-08-16,Norte,PA,177969.0,5940
2020-08-16,Norte,RO,47837.0,1013
2020-08-16,Norte,RR,39623.0,568
2020-08-16,Norte,TO,36989.0,511
2020-08-16,Sudeste,ES,99580.0,2875
2020-08-16,Sudeste,MG,174402.0,4132
2020-08-16,Sudeste,RJ,194279.0,14562
2020-08-16,Sudeste,SP,699493.0,26852
2020-08-16,Sul,PR,105104.0,2691
2020-08-16,Sul,RS,97877.0,2689
2020-08-16,Sul,SC,120880.0,1797
2020-08-17,Centro-Oeste,DF,138735.0,2042
2020-08-17,Centro-Oeste,GO,102665.0,2336
2020-08-17,Centro-Oeste,MS,37425.0,640
2020-08-17,Centro-Oeste,MT,74509.0,2368
2020-08-17,Nordeste,AL,72938.0,1763
2020-08-17,Nordeste,BA,217115.0,4475
2020-08-17,Nordeste,CE,198202.0,8163
2020-08-17,Nordeste,MA,137408.0,3277
2020-08-17,Nordeste,PB,96223.0,2183
2020-08-17,Nordeste,PE,113183.0,7210
2020-08-17,Nordeste,PI,66315.0,1619
2020-08-17,Nordeste,RN,57898.0,2081
2020-08-17,Nordeste,SE,68313.0,1717
2020-08-17,Norte,AC,22605.0,582
2020-08-17,Norte,AM,112263.0,3505
2020-08-17,Norte,AP,39703.0,617
2020-08-17,Norte,PA,178375.0,5945
2020-08-17,Norte,RO,48232.0,1017
2020-08-17,Norte,RR,39665.0,568
2020-08-17,Norte,TO,37856.0,516
2020-08-17,Sudeste,ES,100859.0,2908
2020-08-17,Sudeste,MG,175715.0,4223
2020-08-17,Sudeste,RJ,194651.0,14566
2020-08-17,Sudeste,SP,702665.0,26899
2020-08-17,Sul,PR,106379.0,2733
2020-08-17,Sul,RS,98007.0,2744
2020-08-17,Sul,SC,121666.0,1839
2020-08-18,Centro-Oeste,DF,140170.0,2097
2020-08-18,Centro-Oeste,GO,105962.0,2414
2020-08-18,Centro-Oeste,MS,38393.0,657
2020-08-18,Centro-Oeste,MT,75877.0,2384
2020-08-18,Nordeste,AL,73701.0,1774
2020-08-18,Nordeste,BA,221041.0,4542
2020-08-18,Nordeste,CE,199258.0,8196
2020-08-18,Nordeste,MA,139185.0,3289
2020-08-18,Nordeste,PB,97497.0,2203
2020-08-18,Nordeste,PE,113788.0,7252
2020-08-18,Nordeste,PI,67226.0,1637
2020-08-18,Nordeste,RN,58307.0,2102
2020-08-18,Nordeste,SE,68699.0,1729
2020-08-18,Norte,AC,22933.0,590
2020-08-18,Norte,AM,112881.0,3524
2020-08-18,Norte,AP,39957.0,619
2020-08-18,Norte,PA,180090.0,5975
2020-08-18,Norte,RO,48923.0,1026
2020-08-18,Norte,RR,40183.0,574
2020-08-18,Norte,TO,38845.0,531
2020-08-18,Sudeste,ES,101874.0,2938
2020-08-18,Sudeste,MG,177787.0,4306
2020-08-18,Sudeste,RJ,199480.0,14728
2020-08-18,Sudeste,SP,711530.0,27315
2020-08-18,Sul,PR,108237.0,2781
2020-08-18,Sul,RS,101217.0,2822
2020-08-18,Sul,SC,124313.0,1883
2020-08-19,Centro-Oeste,DF,141762.0,2148
2020-08-19,Centro-Oeste,GO,109253.0,2475
2020-08-19,Centro-Oeste,MS,39381.0,668
2020-08-19,Centro-Oeste,MT,77276.0,2421
2020-08-19,Nordeste,AL,74140.0,1784
2020-08-19,Nordeste,BA,224659.0,4611
2020-08-19,Nordeste,CE,201201.0,8241
2020-08-19,Nordeste,MA,140571.0,3302
2020-08-19,Nordeste,PB,98494.0,2223
2020-08-19,Nordeste,PE,115217.0,7280
2020-08-19,Nordeste,PI,68475.0,1653
2020-08-19,Nordeste,RN,58667.0,2126
2020-08-19,Nordeste,SE,69067.0,1745
2020-08-19,Norte,AC,23146.0,591
2020-08-19,Norte,AM,113592.0,3537
2020-08-19,Norte,AP,40211.0,622
2020-08-19,Norte,PA,182231.0,6015
2020-08-19,Norte,RO,49721.0,1037
2020-08-19,Norte,RR,40501.0,575
2020-08-19,Norte,TO,39832.0,536
2020-08-19,Sudeste,ES,103090.0,2963
2020-08-19,Sudeste,MG,181158.0,4436
2020-08-19,Sudeste,RJ,202993.0,14913
2020-08-19,Sudeste,SP,721377.0,27591
2020-08-19,Sul,PR,109896.0,2808
2020-08-19,Sul,RS,103891.0,2881
2020-08-19,Sul,SC,126850.0,1918
2020-08-20,Centro-Oeste,DF,143759.0,2200
2020-08-20,Centro-Oeste,GO,111836.0,2558
2020-08-20,Centro-Oeste,MS,40201.0,686
2020-08-20,Centro-Oeste,MT,78733.0,2457
2020-08-20,Nordeste,AL,74622.0,1793
2020-08-20,Nordeste,BA,228596.0,4685
2020-08-20,Nordeste,CE,202422.0,8245
2020-08-20,Nordeste,MA,141860.0,3315
2020-08-20,Nordeste,PB,99445.0,2244
2020-08-20,Nordeste,PE,116359.0,7303
2020-08-20,Nordeste,PI,69839.0,1660
2020-08-20,Nordeste,RN,59138.0,2133
2020-08-20,Nordeste,SE,69502.0,1757
2020-08-20,Norte,AC,23322.0,595
2020-08-20,Norte,AM,114335.0,3551
2020-08-20,Norte,AP,40603.0,626
2020-08-20,Norte,PA,184253.0,6027
2020-08-20,Norte,RO,50147.0,1045
2020-08-20,Norte,RR,40989.0,576
2020-08-20,Norte,TO,40786.0,547
2020-08-20,Sudeste,ES,104037.0,2980
2020-08-20,Sudeste,MG,185062.0,4543
2020-08-20,Sudeste,RJ,205916.0,15074
2020-08-20,Sudeste,SP,730828.0,27905
2020-08-20,Sul,PR,112245.0,2891
2020-08-20,Sul,RS,104068.0,2948
2020-08-20,Sul,SC,129072.0,1960
2020-08-21,Centro-Oeste,DF,145452.0,2242
2020-08-21,Centro-Oeste,GO,113051.0,2647
2020-08-21,Centro-Oeste,MS,40711.0,696
2020-08-21,Centro-Oeste,MT,80134.0,2492
2020-08-21,Nordeste,AL,74839.0,1802
2020-08-21,Nordeste,BA,229743.0,4757
2020-08-21,Nordeste,CE,202999.0,8268
2020-08-21,Nordeste,MA,143103.0,3328
2020-08-21,Nordeste,PB,100290.0,2268
2020-08-21,Nordeste,PE,117431.0,7335
2020-08-21,Nordeste,PI,70536.0,1672
2020-08-21,Nordeste,RN,59191.0,2154
2020-08-21,Nordeste,SE,69845.0,1761
2020-08-21,Norte,AC,23337.0,598
2020-08-21,Norte,AM,114792.0,3556
2020-08-21,Norte,AP,40875.0,627
2020-08-21,Norte,PA,186646.0,6037
2020-08-21,Norte,RO,50514.0,1050
2020-08-21,Norte,RR,41191.0,576
2020-08-21,Norte,TO,41848.0,556
2020-08-21,Sudeste,ES,104911.0,3000
2020-08-21,Sudeste,MG,188623.0,4663
2020-08-21,Sudeste,RJ,207036.0,15202
2020-08-21,Sudeste,SP,735960.0,28155
2020-08-21,Sul,PR,114588.0,2928
2020-08-21,Sul,RS,104335.0,2993
2020-08-21,Sul,SC,130349.0,1995
2020-08-22,Centro-Oeste,DF,147127.0,2257
2020-08-22,Centro-Oeste,GO,115530.0,2713
2020-08-22,Centro-Oeste,MS,41888.0,722
2020-08-22,Centro-Oeste,MT,80938.0,2510
2020-08-22,Nordeste,AL,75470.0,1810
2020-08-22,Nordeste,BA,234204.0,4832
2020-08-22,Nordeste,CE,204587.0,8286
2020-08-22,Nordeste,MA,143873.0,3340
2020-08-22,Nordeste,PB,100970.0,2288
2020-08-22,Nordeste,PE,118027.0,7364
2020-08-22,Nordeste,PI,71510.0,1701
2020-08-22,Nordeste,RN,59393.0,2165
2020-08-22,Nordeste,SE,70252.0,1771
2020-08-22,Norte,AC,23665.0,598
2020-08-22,Norte,AM,115369.0,3557
2020-08-22,Norte,AP,41031.0,630
2020-08-22,Norte,PA,188644.0,6047
2020-08-22,Norte,RO,50995.0,1061
2020-08-22,Norte,RR,41527.0,579
2020-08-22,Norte,TO,42839.0,573
